datetime,open,high,low,close,volume
2021-11-08,87.560000,96.920000,83.610000,91.180000,6890764.661000
2021-11-09,91.180000,91.490000,87.000000,88.330000,2716240.590000
2021-11-10,88.350000,94.000000,78.310000,85.230000,4363326.070000
2021-11-11,85.190000,89.560000,83.730000,87.880000,2085731.800000
2021-11-12,87.860000,89.880000,81.110000,84.780000,2247279.590000
2021-11-13,84.810000,98.690000,84.790000,97.540000,3519352.278000
2021-11-14,97.560000,99.900000,91.650000,95.400000,3548704.679000
2021-11-15,95.400000,101.700000,92.000000,93.900000,3770997.004000
2021-11-16,93.860000,101.820000,83.500000,97.840000,5618799.050000
2021-11-17,97.800000,110.000000,91.500000,107.630000,7144221.098000
2021-11-18,107.620000,110.410000,92.000000,100.630000,5656362.447000
2021-11-19,100.540000,112.350000,95.890000,111.930000,4039089.130000
2021-11-20,111.910000,129.940000,111.570000,125.830000,5546998.320000
2021-11-21,125.860000,147.000000,123.230000,128.470000,7608661.934000
2021-11-22,128.520000,145.000000,125.760000,134.840000,6564376.000000
2021-11-23,134.840000,136.490000,121.750000,123.830000,4209995.630000
2021-11-24,123.830000,124.680000,112.640000,115.240000,4577775.340000
2021-11-25,115.250000,130.000000,114.220000,119.270000,4680745.850000
2021-11-26,119.250000,119.870000,101.310000,104.270000,4575826.590000
2021-11-27,104.300000,118.000000,103.220000,113.520000,2842064.960000
2021-11-28,113.550000,113.970000,100.570000,110.420000,3365794.570000
2021-11-29,110.420000,120.410000,109.030000,120.390000,2516574.060000
2021-11-30,120.390000,124.800000,114.000000,120.410000,3625461.850000
2021-12-01,120.420000,127.410000,117.250000,119.650000,3007063.680000
2021-12-02,119.640000,119.750000,106.880000,107.780000,2475877.810000
2021-12-03,107.790000,113.230000,100.000000,108.320000,3316203.870000
2021-12-04,108.360000,108.810000,76.570000,93.050000,6768729.160000
2021-12-05,93.020000,95.500000,82.550000,86.350000,3562051.480000
2021-12-06,86.340000,94.900000,77.000000,92.970000,5155977.540000
2021-12-07,92.930000,96.620000,88.000000,89.570000,2882225.850000
2021-12-08,89.540000,93.220000,86.000000,93.190000,1976726.130000
2021-12-09,93.200000,94.570000,83.280000,85.460000,2603024.550000
2021-12-10,85.410000,91.780000,80.220000,80.610000,3342367.080000
2021-12-11,80.570000,87.070000,78.320000,86.550000,2324989.970000
2021-12-12,86.550000,88.970000,82.940000,88.000000,1544788.550000
2021-12-13,88.010000,89.920000,75.500000,79.050000,3604282.510000
2021-12-14,79.050000,87.460000,76.310000,87.170000,2973253.390000
2021-12-15,87.160000,105.770000,86.100000,101.240000,6449158.020000
2021-12-16,101.280000,110.000000,98.000000,98.210000,4989316.020000
2021-12-17,98.230000,116.100000,98.140000,110.810000,6159186.260000
2021-12-18,110.820000,117.390000,105.510000,115.900000,3442233.160000
2021-12-19,115.910000,116.690000,106.660000,107.610000,2140304.150000
2021-12-20,107.610000,116.330000,100.960000,113.550000,4463038.260000
2021-12-21,113.520000,123.970000,110.590000,123.240000,3711910.200000
2021-12-22,123.230000,127.320000,115.550000,116.690000,2949493.160000
2021-12-23,116.680000,125.060000,116.220000,121.400000,2526919.700000
2021-12-24,121.450000,124.570000,113.190000,114.940000,2103167.740000
2021-12-25,114.950000,116.930000,112.000000,115.010000,1699906.820000
2021-12-26,114.990000,118.000000,109.280000,115.020000,1883628.300000
2021-12-27,115.060000,120.960000,113.230000,113.850000,1738245.110000
2021-12-28,113.850000,116.730000,104.330000,107.060000,2819996.860000
2021-12-29,107.050000,110.550000,102.300000,103.100000,1941041.100000
2021-12-30,103.100000,105.400000,98.250000,101.750000,1935135.510000
2021-12-31,101.750000,111.990000,100.130000,109.430000,2472910.640000
2022-01-01,109.430000,114.500000,108.420000,114.130000,1211127.980000
2022-01-02,114.120000,117.530000,112.000000,113.030000,1157325.570000
2022-01-03,113.020000,114.130000,106.010000,108.110000,1518111.910000
2022-01-04,108.110000,109.280000,102.780000,103.330000,1646729.790000
2022-01-05,103.330000,106.660000,90.400000,97.420000,2277529.750000
2022-01-06,97.420000,97.970000,91.040000,95.110000,1633034.050000
2022-01-07,95.100000,95.540000,85.000000,86.740000,2602084.560000
2022-01-08,86.740000,89.640000,79.180000,83.900000,2469062.480000
2022-01-09,83.870000,91.880000,82.460000,89.330000,1808479.570000
2022-01-10,89.320000,92.400000,80.100000,84.360000,2836094.170000
2022-01-11,84.420000,91.000000,83.210000,89.590000,1431317.890000
2022-01-12,89.570000,96.890000,88.800000,95.940000,1757081.560000
2022-01-13,95.950000,97.260000,89.080000,89.650000,1429888.430000
2022-01-14,89.650000,91.770000,87.230000,90.390000,1200068.600000
2022-01-15,90.400000,94.440000,89.470000,92.980000,914689.680000
2022-01-16,92.980000,94.900000,91.800000,92.240000,967418.870000
2022-01-17,92.250000,92.500000,85.340000,86.670000,1328305.000000
2022-01-18,86.670000,87.410000,83.700000,86.000000,1041520.480000
2022-01-19,86.030000,86.380000,81.080000,82.610000,1139560.790000
2022-01-20,82.580000,87.800000,78.680000,79.330000,1225812.760000
2022-01-21,79.320000,80.380000,63.930000,66.060000,3392205.590000
2022-01-22,66.030000,67.540000,52.950000,59.780000,5109157.940000
2022-01-23,59.810000,66.880000,59.020000,64.830000,2926022.980000
2022-01-24,64.800000,64.830000,55.140000,63.060000,3701249.830000
2022-01-25,63.000000,70.530000,61.650000,68.010000,2702688.810000
2022-01-26,68.010000,73.500000,64.390000,65.870000,3400732.970000
2022-01-27,65.870000,67.960000,61.060000,64.700000,2519156.060000
2022-01-28,64.680000,67.500000,61.710000,67.010000,1790400.080000
2022-01-29,67.020000,73.580000,66.860000,71.890000,1662626.470000
2022-01-30,71.910000,72.390000,66.850000,67.960000,1307594.650000
2022-01-31,67.940000,70.650000,64.250000,69.870000,1747136.270000
2022-02-01,69.900000,73.870000,68.470000,73.330000,1951093.270000
2022-02-02,73.320000,74.860000,67.430000,67.790000,2238866.410000
2022-02-03,67.790000,69.310000,64.850000,68.440000,1792227.650000
2022-02-04,68.440000,77.950000,67.430000,77.770000,2263149.960000
2022-02-05,77.800000,80.930000,74.940000,77.010000,1700729.640000
2022-02-06,77.010000,79.150000,74.100000,78.930000,1113858.870000
2022-02-07,78.910000,85.420000,77.440000,83.200000,1879396.490000
2022-02-08,83.230000,95.500000,81.650000,86.340000,5245827.400000
2022-02-09,86.350000,92.030000,84.340000,90.050000,1774621.170000
2022-02-10,90.050000,95.000000,84.930000,91.160000,2654551.530000
2022-02-11,91.180000,92.660000,80.000000,81.750000,2422691.490000
2022-02-12,81.760000,84.800000,78.650000,81.310000,2173440.390000
2022-02-13,81.290000,83.280000,77.490000,77.910000,1168439.440000
2022-02-14,77.930000,82.600000,76.140000,81.860000,1524047.880000
2022-02-15,81.840000,93.680000,81.410000,92.970000,2301376.540000
2022-02-16,92.960000,97.350000,91.440000,95.320000,2885648.710000
2022-02-17,95.330000,98.770000,86.320000,88.240000,3177570.870000
2022-02-18,88.240000,89.990000,82.350000,83.670000,2364097.490000
2022-02-19,83.690000,86.340000,80.820000,85.010000,1584310.200000
2022-02-20,85.010000,85.730000,76.560000,77.370000,1851608.120000
2022-02-21,77.340000,82.700000,69.380000,70.040000,3597142.770000
2022-02-22,70.030000,74.940000,67.200000,74.420000,3024268.590000
2022-02-23,74.420000,82.500000,73.280000,73.470000,3483406.500000
2022-02-24,73.460000,79.980000,64.450000,76.390000,7820713.290000
2022-02-25,76.390000,81.990000,72.680000,80.980000,3877124.600000
2022-02-26,80.980000,84.950000,78.020000,81.810000,2805070.690000
2022-02-27,81.810000,83.070000,73.020000,75.070000,3334479.250000
2022-02-28,75.060000,85.880000,71.760000,84.540000,3896436.490000
2022-03-01,84.540000,90.800000,83.480000,86.890000,4517499.990000
2022-03-02,86.890000,89.940000,82.290000,83.360000,3048063.730000
2022-03-03,83.350000,84.330000,77.020000,78.500000,2971518.960000
2022-03-04,78.500000,82.240000,74.920000,75.790000,3853710.640000
2022-03-05,75.780000,78.740000,73.270000,76.680000,1992002.840000
2022-03-06,76.690000,77.100000,72.090000,72.510000,1936414.770000
2022-03-07,72.510000,76.530000,70.350000,71.690000,2451038.100000
2022-03-08,71.670000,76.620000,71.190000,73.000000,3043774.100000
2022-03-09,73.020000,80.440000,72.340000,77.630000,3319070.880000
2022-03-10,77.600000,79.000000,71.500000,73.930000,2525259.610000
2022-03-11,73.930000,76.970000,70.790000,71.220000,3182516.660000
2022-03-12,71.230000,73.620000,70.670000,70.940000,1178080.640000
2022-03-13,70.930000,71.990000,67.210000,67.940000,1213188.750000
2022-03-14,67.920000,71.500000,65.550000,68.970000,2929390.220000
2022-03-15,68.970000,72.240000,66.040000,69.820000,2272701.890000
2022-03-16,69.820000,74.720000,68.070000,74.080000,2655390.640000
2022-03-17,74.070000,81.730000,73.160000,79.400000,3601064.660000
2022-03-18,79.400000,86.950000,76.480000,85.710000,3592188.770000
2022-03-19,85.720000,92.390000,85.580000,89.530000,3285297.070000
2022-03-20,89.540000,89.980000,84.260000,84.840000,2817986.410000
2022-03-21,84.870000,92.500000,83.020000,86.250000,4199445.720000
2022-03-22,86.240000,89.890000,83.700000,83.980000,3258174.080000
2022-03-23,83.970000,87.300000,82.210000,86.000000,2633332.520000
2022-03-24,85.990000,88.300000,83.630000,87.560000,2936844.440000
2022-03-25,87.570000,87.800000,82.250000,83.540000,2533187.450000
2022-03-26,83.540000,86.740000,82.460000,85.860000,1350476.610000
2022-03-27,85.870000,89.990000,84.400000,89.880000,1651306.210000
2022-03-28,89.880000,96.230000,88.580000,89.580000,3900950.930000
2022-03-29,89.570000,96.460000,89.270000,92.740000,2945036.400000
2022-03-30,92.730000,100.480000,89.500000,95.580000,3528529.660000
2022-03-31,95.570000,101.980000,93.680000,97.410000,4416636.710000
2022-04-01,97.430000,99.800000,90.260000,96.830000,3360841.070000
2022-04-02,96.810000,103.620000,95.730000,96.250000,3326092.550000
2022-04-03,96.250000,100.090000,94.410000,98.050000,2729825.050000
2022-04-04,98.020000,98.080000,90.810000,96.160000,2600693.060000
2022-04-05,96.160000,97.700000,90.600000,91.060000,2436266.330000
2022-04-06,91.070000,91.110000,82.630000,82.940000,3526547.240000
2022-04-07,82.940000,88.660000,81.340000,87.550000,3392547.980000
2022-04-08,87.560000,90.560000,82.690000,83.660000,3189742.200000
2022-04-09,83.660000,85.560000,81.880000,84.550000,1368929.800000
2022-04-10,84.570000,85.660000,80.670000,81.010000,1119413.470000
2022-04-11,81.000000,81.540000,72.730000,74.350000,3030700.600000
2022-04-12,74.350000,79.500000,73.880000,76.310000,2146833.600000
2022-04-13,76.320000,80.650000,75.800000,80.200000,1680567.890000
2022-04-14,80.200000,81.870000,76.160000,76.810000,1741713.690000
2022-04-15,76.800000,78.530000,74.750000,77.430000,1318038.230000
2022-04-16,77.440000,78.260000,76.500000,77.740000,616267.400000
2022-04-17,77.740000,78.680000,75.080000,75.420000,776597.800000
2022-04-18,75.410000,77.950000,71.500000,77.730000,1812465.170000
2022-04-19,77.730000,81.100000,76.800000,80.280000,1467897.350000
2022-04-20,80.270000,81.310000,77.460000,78.210000,1497709.360000
2022-04-21,78.220000,80.210000,74.130000,75.020000,1363115.380000
2022-04-22,75.010000,77.220000,73.330000,74.030000,1261738.350000
2022-04-23,74.040000,74.420000,72.350000,72.830000,865209.060000
2022-04-24,72.840000,73.490000,71.000000,71.510000,671237.210000
2022-04-25,71.500000,72.990000,67.360000,72.880000,2017379.580000
2022-04-26,72.900000,73.180000,67.500000,68.700000,1568050.000000
2022-04-27,68.700000,71.980000,68.320000,69.860000,1173322.270000
2022-04-28,69.860000,70.760000,66.650000,67.260000,1530116.950000
2022-04-29,67.260000,67.990000,62.200000,63.400000,1419116.890000
2022-04-30,63.400000,64.650000,55.050000,56.980000,2393352.670000
2022-05-01,56.980000,61.140000,56.270000,58.770000,2344079.850000
2022-05-02,58.740000,62.460000,56.740000,60.340000,2855611.450000
2022-05-03,60.340000,62.550000,58.120000,59.630000,1686585.010000
2022-05-04,59.630000,67.640000,59.300000,67.270000,2409142.350000
2022-05-05,67.280000,69.520000,56.510000,59.040000,4442154.360000
2022-05-06,59.040000,59.400000,55.000000,57.000000,2822758.390000
2022-05-07,57.000000,57.530000,53.240000,55.040000,1898625.350000
2022-05-08,55.050000,55.470000,50.630000,51.620000,3163317.550000
2022-05-09,51.620000,53.060000,41.150000,41.200000,5783146.800000
2022-05-10,41.200000,50.320000,40.000000,44.580000,6887935.360000
2022-05-11,44.580000,46.250000,26.110000,31.170000,12956731.613000
2022-05-12,31.170000,33.940000,23.510000,30.320000,11602675.670000
2022-05-13,30.310000,37.990000,29.550000,32.210000,7405352.030000
2022-05-14,32.200000,34.320000,29.270000,33.930000,4033165.080000
2022-05-15,33.930000,37.070000,31.870000,36.570000,3611773.820000
2022-05-16,36.560000,36.560000,31.400000,32.560000,4737925.300000
2022-05-17,32.560000,35.770000,32.200000,34.390000,3323237.180000
2022-05-18,34.400000,35.160000,29.370000,29.580000,3400565.860000
2022-05-19,29.590000,31.890000,27.510000,30.390000,4763307.530000
2022-05-20,30.390000,31.930000,27.830000,28.800000,4866371.460000
2022-05-21,28.800000,30.610000,28.190000,29.890000,2170197.880000
2022-05-22,29.890000,32.700000,29.010000,31.710000,3775539.160000
2022-05-23,31.710000,33.080000,28.540000,29.060000,4621612.580000
2022-05-24,29.060000,29.660000,26.870000,29.080000,4251299.310000
2022-05-25,29.070000,29.680000,27.110000,27.250000,3491521.180000
2022-05-26,27.250000,28.030000,22.840000,23.430000,7355985.500000
2022-05-27,23.420000,23.880000,21.350000,22.580000,7882719.859000
2022-05-28,22.570000,25.730000,22.170000,24.760000,5080017.440000
2022-05-29,24.760000,27.000000,23.720000,26.160000,5201437.750000
2022-05-30,26.160000,28.480000,25.320000,27.710000,6453169.480000
2022-05-31,27.710000,29.110000,25.550000,26.420000,6372299.650000
2022-06-01,26.430000,27.030000,23.200000,23.680000,5323660.080000
2022-06-02,23.680000,24.900000,22.500000,24.630000,4487201.100000
2022-06-03,24.640000,24.700000,22.500000,23.000000,3150778.480000
2022-06-04,23.000000,24.670000,22.140000,24.570000,2472290.130000
2022-06-05,24.580000,25.200000,23.930000,24.180000,2624339.660000
2022-06-06,24.180000,27.790000,24.050000,25.990000,5560470.130000
2022-06-07,26.000000,26.210000,23.120000,24.600000,7021609.510000
2022-06-08,24.600000,25.450000,23.720000,24.500000,3467088.160000
2022-06-09,24.510000,25.380000,23.720000,24.410000,3066998.400000
2022-06-10,24.420000,24.870000,21.910000,22.080000,3881414.900000
2022-06-11,22.070000,23.020000,19.670000,19.900000,4541127.870000
2022-06-12,19.910000,20.160000,17.210000,17.290000,8238012.468000
2022-06-13,17.290000,17.500000,14.580000,16.110000,14886625.660000
2022-06-14,16.110000,17.300000,14.670000,16.550000,9763946.740000
2022-06-15,16.550000,18.480000,14.550000,18.310000,10721989.070000
2022-06-16,18.310000,18.720000,15.500000,15.790000,6686483.000000
2022-06-17,15.800000,16.740000,15.500000,15.990000,3480673.400000
2022-06-18,16.000000,16.300000,13.780000,14.830000,5914211.730000
2022-06-19,14.830000,16.420000,13.710000,16.160000,5183939.460000
2022-06-20,16.170000,17.870000,15.320000,17.100000,5578156.930000
2022-06-21,17.100000,18.490000,16.620000,16.900000,4574348.390000
2022-06-22,16.910000,17.410000,15.970000,16.090000,4115611.370000
2022-06-23,16.080000,18.400000,16.030000,18.290000,4695733.000000
2022-06-24,18.290000,20.950000,17.980000,20.470000,5577636.080000
2022-06-25,20.470000,21.680000,19.860000,21.360000,3710311.200000
2022-06-26,21.370000,22.050000,19.600000,19.730000,3449424.730000
2022-06-27,19.730000,21.390000,19.180000,19.320000,3808707.610000
2022-06-28,19.330000,20.530000,17.990000,18.120000,4832850.590000
2022-06-29,18.110000,18.680000,17.180000,17.790000,3932196.540000
2022-06-30,17.790000,17.810000,15.790000,16.990000,3831530.370000
2022-07-01,16.980000,17.680000,15.800000,16.120000,4908972.090000
2022-07-02,16.120000,16.610000,15.960000,16.330000,1937632.450000
2022-07-03,16.330000,16.900000,15.830000,16.650000,2285393.040000
2022-07-04,16.650000,18.060000,16.310000,17.920000,3950488.780000
2022-07-05,17.920000,18.650000,16.660000,18.030000,4832782.930000
2022-07-06,18.030000,19.470000,17.790000,19.170000,4491727.980000
2022-07-07,19.170000,20.600000,18.860000,20.180000,3901523.310000
2022-07-08,20.180000,21.120000,19.420000,19.720000,4363644.250000
2022-07-09,19.720000,20.270000,19.490000,19.890000,1907418.340000
2022-07-10,19.900000,19.990000,18.760000,19.160000,1946346.670000
2022-07-11,19.170000,19.170000,17.320000,17.350000,2340215.740000
2022-07-12,17.340000,18.070000,16.710000,16.750000,2847335.470000
2022-07-13,16.750000,18.920000,16.370000,18.830000,5090897.410000
2022-07-14,18.820000,19.980000,17.780000,19.760000,4727801.640000
2022-07-15,19.760000,20.280000,19.090000,19.350000,3455357.970000
2022-07-16,19.360000,21.500000,18.670000,21.250000,3961722.820000
2022-07-17,21.250000,22.120000,20.570000,20.630000,3026561.510000
2022-07-18,20.620000,24.330000,20.590000,23.950000,6122739.720000
2022-07-19,23.950000,26.290000,23.030000,24.720000,6902992.920000
2022-07-20,24.710000,26.380000,23.350000,23.590000,6483006.160000
2022-07-21,23.590000,25.460000,22.640000,24.990000,4561440.240000
2022-07-22,24.990000,25.550000,23.590000,23.630000,3744683.030000
2022-07-23,23.640000,24.660000,22.830000,23.600000,2404591.640000
2022-07-24,23.590000,24.470000,23.230000,23.790000,2196886.660000
2022-07-25,23.790000,23.850000,20.890000,20.920000,3848762.010000
2022-07-26,20.930000,20.990000,19.550000,20.710000,2582466.150000
2022-07-27,20.720000,23.490000,20.210000,23.390000,4294616.470000
2022-07-28,23.380000,24.690000,22.420000,24.200000,5656707.220000
2022-07-29,24.210000,25.370000,23.460000,24.490000,4714786.880000
2022-07-30,24.490000,25.830000,23.910000,24.230000,3897237.980000
2022-07-31,24.240000,25.220000,23.530000,23.720000,2308947.340000
2022-08-01,23.720000,24.330000,22.960000,23.570000,2662595.410000
2022-08-02,23.580000,24.000000,22.240000,22.850000,2826174.060000
2022-08-03,22.850000,24.190000,22.280000,23.040000,2493366.490000
2022-08-04,23.040000,24.000000,22.880000,23.360000,1991779.100000
2022-08-05,23.360000,24.980000,23.110000,24.950000,2970807.410000
2022-08-06,24.950000,26.940000,24.710000,26.630000,3517848.230000
2022-08-07,26.640000,28.500000,25.820000,27.900000,3666990.330000
2022-08-08,27.890000,30.890000,27.570000,27.910000,5280186.710000
2022-08-09,27.900000,28.810000,26.960000,27.420000,3737879.060000
2022-08-10,27.410000,30.200000,26.600000,29.180000,4778667.330000
2022-08-11,29.170000,30.090000,28.310000,28.530000,3518091.350000
2022-08-12,28.530000,29.450000,28.070000,29.340000,2021882.170000
2022-08-13,29.330000,30.350000,28.870000,29.160000,2359927.970000
2022-08-14,29.160000,29.850000,27.840000,28.180000,2248073.330000
2022-08-15,28.190000,29.300000,27.030000,27.880000,2302258.650000
2022-08-16,27.870000,28.410000,26.930000,27.100000,1936702.680000
2022-08-17,27.110000,28.230000,25.260000,25.550000,2779421.890000
2022-08-18,25.560000,26.290000,23.950000,24.210000,1882128.590000
2022-08-19,24.200000,24.430000,21.320000,22.440000,4153725.400000
2022-08-20,22.440000,23.090000,21.630000,22.300000,2536233.270000
2022-08-21,22.300000,23.550000,22.150000,22.970000,2347004.680000
2022-08-22,22.980000,23.000000,21.610000,22.550000,2133704.420000
2022-08-23,22.560000,23.740000,21.830000,23.500000,2722607.740000
2022-08-24,23.520000,23.640000,22.810000,23.010000,1854532.200000
2022-08-25,23.020000,23.650000,22.670000,22.990000,1649374.380000
2022-08-26,22.990000,23.230000,20.340000,20.660000,3844695.980000
2022-08-27,20.650000,20.910000,19.790000,20.030000,2352564.360000
2022-08-28,20.040000,20.470000,18.050000,18.530000,2506950.070000
2022-08-29,18.530000,19.470000,17.480000,19.320000,5227679.450000
2022-08-30,19.320000,20.660000,18.870000,19.390000,4781627.020000
2022-08-31,19.400000,20.070000,18.990000,19.140000,2920043.960000
2022-09-01,19.140000,19.470000,18.330000,19.330000,2037932.030000
2022-09-02,19.320000,19.660000,18.680000,18.860000,2012974.140000
2022-09-03,18.860000,19.010000,18.570000,18.890000,869692.470000
2022-09-04,18.890000,19.150000,18.730000,19.010000,1137571.790000
2022-09-05,19.020000,19.490000,18.440000,19.440000,1355494.580000
2022-09-06,19.450000,20.490000,18.150000,18.210000,3455459.740000
2022-09-07,18.210000,19.310000,17.840000,19.010000,1888919.240000
2022-09-08,19.000000,19.160000,18.400000,19.130000,1853702.720000
2022-09-09,19.130000,20.810000,19.100000,20.380000,2646242.570000
2022-09-10,20.390000,21.170000,20.040000,20.440000,2316069.870000
2022-09-11,20.440000,20.950000,19.950000,20.680000,1721338.280000
2022-09-12,20.670000,21.910000,20.060000,21.380000,4690982.410000
2022-09-13,21.380000,21.800000,18.760000,18.870000,4534638.700000
2022-09-14,18.870000,19.310000,18.440000,19.120000,2492314.620000
2022-09-15,19.120000,19.370000,18.090000,18.210000,2502262.690000
2022-09-16,18.210000,18.310000,17.560000,18.050000,2145273.720000
2022-09-17,18.050000,18.590000,18.040000,18.480000,1309153.100000
2022-09-18,18.480000,18.780000,16.290000,16.700000,3634544.440000
2022-09-19,16.700000,17.380000,16.390000,17.280000,2420422.850000
2022-09-20,17.280000,17.430000,16.580000,16.650000,1816611.710000
2022-09-21,16.650000,17.940000,16.190000,16.550000,3111286.160000
2022-09-22,16.540000,17.880000,16.390000,17.680000,2032595.220000
2022-09-23,17.680000,18.240000,17.150000,17.970000,1946185.890000
2022-09-24,17.970000,18.190000,17.540000,17.600000,1139374.010000
2022-09-25,17.600000,17.880000,17.130000,17.320000,854961.360000
2022-09-26,17.320000,17.590000,16.970000,17.570000,1339230.130000
2022-09-27,17.570000,18.500000,16.990000,17.300000,3034663.420000
2022-09-28,17.300000,17.450000,16.730000,17.260000,1969129.470000
2022-09-29,17.260000,17.390000,16.880000,17.350000,1200459.710000
2022-09-30,17.350000,17.740000,17.010000,17.200000,1992313.110000
2022-10-01,17.210000,17.300000,16.860000,16.950000,614626.350000
2022-10-02,16.960000,17.180000,16.470000,16.530000,1072930.570000
2022-10-03,16.540000,17.320000,16.340000,17.140000,1488274.320000
2022-10-04,17.150000,17.550000,17.070000,17.440000,1156113.080000
2022-10-05,17.450000,17.490000,16.940000,17.390000,1304224.290000
2022-10-06,17.390000,17.670000,16.980000,17.040000,1151476.360000
2022-10-07,17.040000,17.170000,16.720000,16.900000,1022147.520000
2022-10-08,16.900000,16.990000,16.620000,16.790000,338134.430000
2022-10-09,16.790000,16.990000,16.700000,16.900000,412498.930000
2022-10-10,16.900000,17.240000,16.170000,16.210000,1180161.900000
2022-10-11,16.210000,16.320000,15.590000,15.950000,1530642.330000
2022-10-12,15.950000,16.170000,15.830000,15.960000,695088.150000
2022-10-13,15.950000,15.990000,14.420000,15.660000,3240864.900000
2022-10-14,15.650000,16.400000,15.540000,15.670000,1482124.170000
2022-10-15,15.670000,15.780000,15.360000,15.430000,578141.350000
2022-10-16,15.420000,15.880000,15.410000,15.750000,853653.890000
2022-10-17,15.750000,16.270000,15.650000,16.180000,1239751.090000
2022-10-18,16.170000,16.360000,15.540000,15.880000,1504483.220000
2022-10-19,15.870000,15.920000,15.010000,15.060000,1799942.850000
2022-10-20,15.060000,15.480000,14.870000,15.140000,1584061.750000
2022-10-21,15.150000,15.750000,14.580000,15.690000,1889118.850000
2022-10-22,15.690000,15.930000,15.520000,15.690000,690851.930000
2022-10-23,15.690000,16.420000,15.590000,16.310000,1416439.930000
2022-10-24,16.310000,16.490000,15.630000,15.750000,1061043.200000
2022-10-25,15.750000,17.050000,15.590000,16.640000,2100542.670000
2022-10-26,16.630000,17.340000,16.630000,17.000000,2023800.420000
2022-10-27,17.000000,17.510000,16.820000,16.880000,2138708.140000
2022-10-28,16.890000,18.400000,16.730000,18.330000,2746152.290000
2022-10-29,18.330000,18.900000,18.160000,18.290000,2028623.810000
2022-10-30,18.290000,18.830000,17.920000,18.260000,1629726.620000
2022-10-31,18.250000,19.830000,18.180000,19.280000,3179542.030000
2022-11-01,19.280000,19.530000,18.570000,18.620000,1699673.610000
2022-11-02,18.630000,18.770000,17.430000,17.910000,2488654.370000
2022-11-03,17.920000,18.870000,17.800000,18.030000,1411887.430000
2022-11-04,18.030000,19.690000,17.880000,19.380000,2208518.700000
2022-11-05,19.390000,20.630000,19.180000,19.610000,2448681.600000
2022-11-06,19.600000,19.750000,18.170000,18.230000,1243880.650000
2022-11-07,18.230000,18.870000,17.730000,18.080000,1903927.050000
2022-11-08,18.080000,18.160000,14.820000,16.020000,7033866.000000
2022-11-09,16.020000,16.160000,12.030000,12.910000,6217665.583000
2022-11-10,12.920000,15.940000,12.680000,15.420000,4437282.290000
2022-11-11,15.410000,15.460000,13.580000,14.130000,3576037.510000
2022-11-12,14.130000,14.150000,12.890000,13.090000,1559675.200000
2022-11-13,13.100000,13.360000,12.700000,13.020000,1769291.130000
2022-11-14,13.030000,13.610000,12.060000,13.140000,2870740.180000
2022-11-15,13.140000,14.010000,13.020000,13.510000,1631061.030000
2022-11-16,13.520000,13.750000,12.810000,13.070000,1270112.160000
2022-11-17,13.070000,13.360000,12.640000,12.870000,1670047.320000
2022-11-18,12.860000,13.320000,12.850000,13.000000,1339374.300000
2022-11-19,13.000000,13.000000,12.490000,12.890000,699870.160000
2022-11-20,12.900000,13.140000,12.070000,12.190000,1130084.380000
2022-11-21,12.190000,12.200000,11.570000,11.820000,1802036.274000
2022-11-22,11.820000,12.380000,11.440000,12.360000,2051456.210000
2022-11-23,12.360000,13.070000,12.350000,13.060000,1871100.380000
2022-11-24,13.070000,13.400000,12.750000,12.950000,1358354.490000
2022-11-25,12.950000,13.040000,12.520000,12.820000,915142.460000
2022-11-26,12.820000,13.250000,12.620000,12.780000,903394.400000
2022-11-27,12.770000,13.260000,12.690000,12.860000,893001.060000
2022-11-28,12.860000,12.990000,11.990000,12.450000,1800437.670000
2022-11-29,12.460000,12.720000,12.280000,12.470000,1718397.880000
2022-11-30,12.470000,13.200000,12.460000,13.150000,1761126.780000
2022-12-01,13.150000,13.320000,12.790000,12.900000,1309898.350000
2022-12-02,12.900000,13.660000,12.790000,13.580000,1771717.380000
2022-12-03,13.590000,13.900000,13.280000,13.400000,1661995.090000
2022-12-04,13.400000,13.950000,13.400000,13.930000,1096735.800000
2022-12-05,13.930000,14.350000,13.380000,13.600000,1432042.280000
2022-12-06,13.600000,13.690000,13.450000,13.670000,800288.630000
2022-12-07,13.680000,13.700000,13.000000,13.280000,1097954.060000
2022-12-08,13.280000,13.550000,13.060000,13.420000,894124.360000
2022-12-09,13.410000,13.630000,13.360000,13.460000,726329.120000
2022-12-10,13.460000,14.060000,13.340000,13.490000,507889.210000
2022-12-11,13.490000,13.500000,12.920000,12.980000,611673.630000
2022-12-12,12.980000,13.060000,12.520000,13.000000,1072315.110000
2022-12-13,13.010000,14.400000,12.550000,13.760000,3034773.160000
2022-12-14,13.760000,14.190000,13.560000,13.710000,1646728.290000
2022-12-15,13.710000,13.890000,13.060000,13.170000,1230073.860000
2022-12-16,13.170000,13.290000,11.590000,11.840000,1740839.240000
2022-12-17,11.840000,11.990000,11.520000,11.950000,853841.630000
2022-12-18,11.960000,12.030000,11.790000,11.930000,640622.870000
2022-12-19,11.930000,12.100000,11.150000,11.390000,991190.790000
2022-12-20,11.400000,12.050000,11.340000,11.950000,1211409.880000
2022-12-21,11.950000,11.980000,11.620000,11.710000,551520.660000
2022-12-22,11.710000,11.870000,11.450000,11.850000,624119.170000
2022-12-23,11.850000,11.890000,11.670000,11.790000,503382.850000
2022-12-24,11.790000,11.830000,11.640000,11.670000,345957.080000
